duplicate_group,file,group_size,recommendation
506,results/harmonic/metrics.csv,2,choose canonical owner; archive/delete duplicate only after approval
507,physics/artifacts/results/harmonic/symbolic_coefficients.csv,2,choose canonical owner; archive/delete duplicate only after approval
507,results/harmonic/symbolic_coefficients.csv,2,choose canonical owner; archive/delete duplicate only after approval
508,physics/artifacts/results/phase8e/robustness_all.json,2,choose canonical owner; archive/delete duplicate only after approval
508,results/phase8e/robustness_all.json,2,choose canonical owner; archive/delete duplicate only after approval
509,physics/artifacts/results/phase8e/robustness_missing_data.csv,2,choose canonical owner; archive/delete duplicate only after approval
509,results/phase8e/robustness_missing_data.csv,2,choose canonical owner; archive/delete duplicate only after approval
510,physics/artifacts/results/phase8e/robustness_noise.csv,2,choose canonical owner; archive/delete duplicate only after approval
510,results/phase8e/robustness_noise.csv,2,choose canonical owner; archive/delete duplicate only after approval
511,physics/artifacts/results/phase8e/robustness_ood.csv,2,choose canonical owner; archive/delete duplicate only after approval
511,results/phase8e/robustness_ood.csv,2,choose canonical owner; archive/delete duplicate only after approval
512,physics/artifacts/results/phase8e/robustness_parameter_drift.csv,2,choose canonical owner; archive/delete duplicate only after approval
512,results/phase8e/robustness_parameter_drift.csv,2,choose canonical owner; archive/delete duplicate only after approval
513,physics/core/neurosymbolic/__init__.py,2,choose canonical owner; archive/delete duplicate only after approval
513,satelite/physics/core/neurosymbolic/__init__.py,2,choose canonical owner; archive/delete duplicate only after approval
514,physics/data/ucr/ECG200_TEST.tsv,2,choose canonical owner; archive/delete duplicate only after approval
514,physics/data/ucr/ECG5000_TEST.tsv,2,choose canonical owner; archive/delete duplicate only after approval
515,physics/data/ucr/ECG200_TRAIN.tsv,2,choose canonical owner; archive/delete duplicate only after approval
515,physics/data/ucr/ECG5000_TRAIN.tsv,2,choose canonical owner; archive/delete duplicate only after approval
516,satelite/datasets/cad_simulation_results.csv,2,choose canonical owner; archive/delete duplicate only after approval
516,satelite/satellite/thermal/cad_simulation_results.csv,2,choose canonical owner; archive/delete duplicate only after approval
517,satelite/datasets/nasa_atcs_telemetry.csv,2,choose canonical owner; archive/delete duplicate only after approval
517,satelite/real_telemetry_pipeline/datasets/nasa_atcs_telemetry.csv,2,choose canonical owner; archive/delete duplicate only after approval
518,satelite/datasets/orbital_simulation_results.csv,2,choose canonical owner; archive/delete duplicate only after approval
518,satelite/satellite/thermal/orbital_simulation_results.csv,2,choose canonical owner; archive/delete duplicate only after approval
519,satelite/datasets/telemetry.csv,2,choose canonical owner; archive/delete duplicate only after approval
519,satelite/satellite/models/telemetry.csv,2,choose canonical owner; archive/delete duplicate only after approval
520,satelite/datasets/telemetry_cleaned.csv,2,choose canonical owner; archive/delete duplicate only after approval
520,satelite/real_telemetry_pipeline/datasets/telemetry_cleaned.csv,2,choose canonical owner; archive/delete duplicate only after approval
521,satelite/datasets/thermal_dataset_test.csv,3,choose canonical owner; archive/delete duplicate only after approval
521,satelite/satellite/thermal/thermal_dataset_test.csv,3,choose canonical owner; archive/delete duplicate only after approval
521,satelite/satellite/thermal/satellite/thermal/thermal_dataset_test.csv,3,choose canonical owner; archive/delete duplicate only after approval
522,satelite/models/pinn_thermal.pth,2,choose canonical owner; archive/delete duplicate only after approval
522,satelite/satellite/models/pinn_thermal.pth,2,choose canonical owner; archive/delete duplicate only after approval
523,satelite/reports/aging_report.md,2,choose canonical owner; archive/delete duplicate only after approval
523,satelite/satellite/thermal/aging_report.md,2,choose canonical owner; archive/delete duplicate only after approval
524,satelite/reports/cad_optimization_report.md,2,choose canonical owner; archive/delete duplicate only after approval
524,satelite/satellite/thermal/cad_optimization_report.md,2,choose canonical owner; archive/delete duplicate only after approval
525,satelite/reports/cavity_radiation_report.md,2,choose canonical owner; archive/delete duplicate only after approval
525,satelite/satellite/thermal/cavity_radiation_report.md,2,choose canonical owner; archive/delete duplicate only after approval
526,satelite/reports/closed_loop_report.md,2,choose canonical owner; archive/delete duplicate only after approval
526,satelite/satellite/thermal/closed_loop_report.md,2,choose canonical owner; archive/delete duplicate only after approval
527,satelite/reports/constellation_report.md,2,choose canonical owner; archive/delete duplicate only after approval
527,satelite/satellite/thermal/constellation_report.md,2,choose canonical owner; archive/delete duplicate only after approval
528,satelite/reports/discovery_report.md,2,choose canonical owner; archive/delete duplicate only after approval
528,satelite/satellite/thermal/discovery_report.md,2,choose canonical owner; archive/delete duplicate only after approval
529,satelite/reports/ecss_margins_summary.md,2,choose canonical owner; archive/delete duplicate only after approval
529,satelite/satellite/thermal/ecss_margins_summary.md,2,choose canonical owner; archive/delete duplicate only after approval
530,satelite/reports/experiment_report.md,2,choose canonical owner; archive/delete duplicate only after approval
530,satelite/satellite/thermal/experiment_report.md,2,choose canonical owner; archive/delete duplicate only after approval
531,satelite/reports/fdir_report.md,2,choose canonical owner; archive/delete duplicate only after approval
531,satelite/satellite/thermal/fdir_report.md,2,choose canonical owner; archive/delete duplicate only after approval
532,satelite/reports/hil_real_report.md,2,choose canonical owner; archive/delete duplicate only after approval
532,satelite/satellite/thermal/hil_real_report.md,2,choose canonical owner; archive/delete duplicate only after approval
533,satelite/reports/hil_report.md,2,choose canonical owner; archive/delete duplicate only after approval
533,satelite/satellite/thermal/hil_report.md,2,choose canonical owner; archive/delete duplicate only after approval
534,satelite/reports/hpc_report.md,2,choose canonical owner; archive/delete duplicate only after approval
534,satelite/satellite/thermal/hpc_report.md,2,choose canonical owner; archive/delete duplicate only after approval
535,satelite/reports/material_comparison_report.md,2,choose canonical owner; archive/delete duplicate only after approval
535,satelite/satellite/thermal/material_comparison_report.md,2,choose canonical owner; archive/delete duplicate only after approval
536,satelite/reports/observability_report.md,2,choose canonical owner; archive/delete duplicate only after approval
536,satelite/satellite/thermal/observability_report.md,2,choose canonical owner; archive/delete duplicate only after approval
537,satelite/reports/operational_validation_report.md,2,choose canonical owner; archive/delete duplicate only after approval
537,satelite/satellite/thermal/operational_validation_report.md,2,choose canonical owner; archive/delete duplicate only after approval
538,satelite/reports/real_data_report.md,2,choose canonical owner; archive/delete duplicate only after approval
538,satelite/satellite/thermal/real_data_report.md,2,choose canonical owner; archive/delete duplicate only after approval
539,satelite/reports/stiffness_report.md,2,choose canonical owner; archive/delete duplicate only after approval
539,satelite/satellite/thermal/stiffness_report.md,2,choose canonical owner; archive/delete duplicate only after approval
540,satelite/reports/stiff_benchmark_report.md,2,choose canonical owner; archive/delete duplicate only after approval
540,satelite/satellite/thermal/stiff_benchmark_report.md,2,choose canonical owner; archive/delete duplicate only after approval
541,satelite/reports/thermal_os_final_report.md,2,choose canonical owner; archive/delete duplicate only after approval
541,satelite/satellite/platform/thermal_os_final_report.md,2,choose canonical owner; archive/delete duplicate only after approval
542,satelite/reports/thermal_validation_report.md,2,choose canonical owner; archive/delete duplicate only after approval
542,satelite/satellite/thermal/thermal_validation_report.md,2,choose canonical owner; archive/delete duplicate only after approval
543,satelite/reports/transient_power_report.md,2,choose canonical owner; archive/delete duplicate only after approval
543,satelite/satellite/thermal/transient_power_report.md,2,choose canonical owner; archive/delete duplicate only after approval
544,satelite/reports/tvac_correlation_report.md,2,choose canonical owner; archive/delete duplicate only after approval
544,satelite/satellite/thermal/tvac_correlation_report.md,2,choose canonical owner; archive/delete duplicate only after approval
545,satelite/reports/uncertainty_report.md,2,choose canonical owner; archive/delete duplicate only after approval
545,satelite/satellite/thermal/uncertainty_report.md,2,choose canonical owner; archive/delete duplicate only after approval
546,satelite/VERIFICATION_BASELINE_v1/fail_resolution_report.md,4,choose canonical owner; archive/delete duplicate only after approval
546,satelite/VERIFICATION_BASELINE_v2/fail_resolution_report.md,4,choose canonical owner; archive/delete duplicate only after approval
546,satelite/VERIFICATION_BASELINE_v3/fail_resolution_report.md,4,choose canonical owner; archive/delete duplicate only after approval
546,satelite/VERIFICATION_BASELINE_v4/fail_resolution_report.md,4,choose canonical owner; archive/delete duplicate only after approval
547,satelite/VERIFICATION_BASELINE_v1/regression_campaign_report.md,4,choose canonical owner; archive/delete duplicate only after approval
547,satelite/VERIFICATION_BASELINE_v2/regression_campaign_report.md,4,choose canonical owner; archive/delete duplicate only after approval
