file,owner_subsystem,type,bytes,reason,recommendation
physics/figures/sota_cost_performance.png,physics,.png,46961,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/sota_radar.pdf,physics,.pdf,19001,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/sota_radar.png,physics,.png,97575,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/stress_test_epistemic_gain.pdf,physics,.pdf,23569,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/stress_test_hypothesis_diversity.pdf,physics,.pdf,19090,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/stress_test_memory.pdf,physics,.pdf,22207,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/umap_features.pdf,physics,.pdf,47935,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/models/meta_prior_learner.pkl,physics,.pkl,435751,generated extension or report pattern,"keep if cited, otherwise archive by domain"
physics/papers/pdflatex_error.log,physics,.log,9183,generated extension or report pattern,"keep if cited, otherwise archive by domain"
physics/papers/representation_aware_system_identification.log,physics,.log,20372,generated extension or report pattern,"keep if cited, otherwise archive by domain"
physics/papers/system_paper.log,physics,.log,23230,generated extension or report pattern,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments/ecg_noise_robustness.csv,physics,.csv,264,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments/ev3_stability.txt,physics,.txt,544,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments/lorenz_autonomous_metrics.csv,physics,.csv,226,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments/lorenz_extrapolation.npz,physics,.npz,113562,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments/noise_robustness_dense.csv,physics,.csv,212,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments/noise_robustness_results.csv,physics,.csv,97,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments/ptbxl_noise_robustness.csv,physics,.csv,339,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments/sindy_library_ablation.csv,physics,.csv,149,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/baseline_benchmark.py,physics,.py,7957,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/complex_roots_numerical.py,physics,.py,632,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/conjecture_engine.py,physics,.py,9839,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/continuous_attractors.py,physics,.py,5217,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/continuous_geometry.py,physics,.py,7518,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/deformation_flow.py,physics,.py,5954,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/deformation_flow_visualization.py,physics,.py,2497,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/discriminant_check.py,physics,.py,916,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/dummy.py,physics,.py,31,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/embedding_neighbors.py,physics,.py,5988,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/falsification_001.py,physics,.py,4361,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/falsification_002.py,physics,.py,5820,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/feigenbaum_hunt.py,physics,.py,2816,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/generate_phase8a.py,physics,.py,2069,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/geodesic_flow.py,physics,.py,5363,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/geodesic_visualization.py,physics,.py,2776,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/latent_curvature.py,physics,.py,4380,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/latent_curvature_visualization.py,physics,.py,2361,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/latent_dynamics.py,physics,.py,4892,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/latent_dynamics_visualization.py,physics,.py,3529,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/latent_visualization.py,physics,.py,5029,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/lorenz_sim.py,physics,.py,1052,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/lorenz_stability.py,physics,.py,2380,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/real_roots_sturm.py,physics,.py,503,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/solvability_check.py,physics,.py,661,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test01_num.py,physics,.py,138,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test01_sym.py,physics,.py,178,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test02_num.py,physics,.py,188,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test02_sym.py,physics,.py,240,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test03_num.py,physics,.py,218,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test03_sym.py,physics,.py,236,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test04_num.py,physics,.py,436,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test04_sym.py,physics,.py,343,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test05_num.py,physics,.py,297,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test05_sym.py,physics,.py,172,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test_feigenbaum.py,physics,.py,2721,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test_num_1.py,physics,.py,97,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test_sym_1.py,physics,.py,103,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/test_sym_2.py,physics,.py,103,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/topology_miner.py,physics,.py,2529,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/topology_miner_v2.py,physics,.py,11628,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/universal_atlas_visualization.py,physics,.py,3371,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments_archive/_insight_injector.py,physics,.py,1363,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/logs_y_reportes/cert_B1_galois.json,physics,.json,1041,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/logs_y_reportes/cert_B2_bring.json,physics,.json,250,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/logs_y_reportes/cert_B3_sturm.json,physics,.json,673,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/logs_y_reportes/cross_system_generalization_phase48.log,physics,.log,21370,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/logs_y_reportes/file_dependencies.json,physics,.json,3111,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/logs_y_reportes/reporte_final.json,physics,.json,4398,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/migrations/add_noise_seed.sql,physics,.sql,2716,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/phase8_flags/8a_done,physics,none,277,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/phase8_flags/8b_done,physics,none,244,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/phase8_flags/8c_done,physics,none,257,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/phase8_flags/8d_done,physics,none,344,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/phase8_flags/8e_done,physics,none,327,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/results/cka_layers.npy,physics,.npy,248,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/results/cka_layers_ptbxl.npy,physics,.npy,1328,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/results/ev3_ptbxl.npy,physics,.npy,176,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/results/pwcca_layers_ptbxl.npy,physics,.npy,1328,artifact/result/report folder,"keep if cited, otherwise archive by domain"
